ETFSym,HoldingSym,HoldingPercentage
HDG,PZZA,0.0003
HDG,SR,0.0003
HDG,SWX,0.0003
HDG,DIOD,0.0003
HDG,RMBS,0.0003
HDG,SAIL,0.0003
HDG,TEX,0.0003
HDG,EBC,0.0003
HDG,AEL,0.0003
HDG,FUL,0.0003
HDG,ARNC,0.0003
HDG,WDFC,0.0003
HDG,AUB,0.0003
HDG,OPCH,0.0003
HDG,BMI,0.0003
HDG,ASB,0.0003
HDG,OUT,0.0003
HDG,CVLT,0.0003
HDG,THRM,0.0003
HDG,ACIW,0.0003
HDG,CALX,0.0003
HDG,FCFS,0.0003
HDG,PPBI,0.0003
HDG,APLE,0.0003
HDG,TNET,0.0003
HDG,GTLS,0.0004
HDG,ENSG,0.0004
HDG,WK,0.0004
HDG,TENB,0.0004
HDG,HELE,0.0004
HDG,SPSC,0.0004
HDG,OGS,0.0004
HDG,GT,0.0004
HDG,KNSL,0.0004
HDG,MMS,0.0004
HDG,BKH,0.0004
HDG,MXL,0.0004
HDG,LXP,0.0004
HDG,SFBS,0.0004
HDG,NSA,0.0004
HDG,AQUA,0.0004
HDG,ESNT,0.0004
HDG,VG,0.0004
HDG,HR,0.0004
HDG,RDN,0.0004
HDG,IRDM,0.0004
HDG,BXMT,0.0004
HDG,HQY,0.0004
HDG,CROX,0.0004
HDG,WTS,0.0004
HDG,UBSI,0.0004
HDG,MIME,0.0004
HDG,NOVT,0.0004
HDG,SIGI,0.0004
HDG,UMBF,0.0004
HDG,BIPC,0.0004
HDG,SM,0.0004
HDG,TGNA,0.0004
HDG,ATKR,0.0004
HDG,ADC,0.0004
HDG,BCPC,0.0004
HDG,SSD,0.0004
HDG,APG,0.0004
HDG,TRTN,0.0004
HDG,ITCI,0.0004
HDG,SWAV,0.0004
HDG,POR,0.0004
HDG,SUM,0.0004
HDG,JBT,0.0004
HDG,HGV,0.0004
HDG,ALKS,0.0004
HDG,MEDP,0.0004
HDG,UFPI,0.0004
HDG,AMN,0.0004
HDG,ONTO,0.0004
HDG,HWC,0.0004
HDG,SIG,0.0004
HDG,MTDR,0.0004
HDG,ZD,0.0004
HDG,MUSA,0.0004
HDG,CHX,0.0004
HDG,WD,0.0004
HDG,MATX,0.0004
HDG,HALO,0.0004
HDG,ZWS,0.0004
HDG,KRG,0.0004
HDG,RRC,0.0004
HDG,AVNT,0.0004
HDG,TRNO,0.0004
HDG,WING,0.0004
HDG,ABG,0.0004
HDG,APPS,0.0004
HDG,RHP,0.0004
HDG,CMC,0.0004
HDG,IIPR,0.0004
HDG,CNMD,0.0004
HDG,ASAN,0.0004
HDG,VRNS,0.0004
HDG,EXPO,0.0004
HDG,ARWR,0.0004
HDG,CBT,0.0004
HDG,ADNT,0.0004
HDG,SMTC,0.0004
HDG,ROLL,0.0004
HDG,AMBA,0.0004
HDG,SWN,0.0004
HDG,MUR,0.0004
HDG,SSB,0.0005
HDG,ONB,0.0005
HDG,WCC,0.0005
HDG,ARNA,0.0005
HDG,ROG,0.0005
HDG,INSP,0.0005
HDG,CADE,0.0005
HDG,SGMS,0.0005
HDG,PDCE,0.0005
HDG,SLAB,0.0005
HDG,EME,0.0005
HDG,CCMP,0.0005
HDG,RPD,0.0005
HDG,POWI,0.0005
HDG,GBCI,0.0005
HDG,VLY,0.0005
HDG,AR,0.0005
HDG,FOXF,0.0005
HDG,ASGN,0.0005
HDG,HLI,0.0005
HDG,KBR,0.0005
HDG,OMCL,0.0005
HDG,TXRH,0.0005
HDG,NTLA,0.0005
QED,ULTR,0.0006
HDG,STAG,0.0006
HDG,SAIA,0.0006
HDG,CHK,0.0006
HDG,CAR,0.0006
MJUS,FGXXX,0.0007
HDG,M,0.0007
HDG,IIVI,0.0007
HDG,LSCC,0.0007
HDG,BHVN,0.0007
HDG,EGP,0.0007
HDG,TTEK,0.0007
HDG,PFGC,0.0007
HDG,WSC,0.0007
HDG,AMC,0.0008
HDG,BJ,0.0008
HDG,THC,0.0008
HDG,SYNA,0.0008
USEQ,W,0.0008
USEQ,AMZN,0.0008
USEQ,MASI,0.0008
HDG,OVV,0.0009
USEQ,HEI.A,0.0009
USEQ,ADBE,0.001
USEQ,SITE,0.001
USEQ,FB,0.001
USEQ,SEB,0.001
USEQ,AZTA,0.0011
USEQ,RH,0.0011
USEQ,WSM,0.0011
USEQ,AZEK,0.0011
USEQ,ALB,0.0011
USEQ,BBWI,0.0011
USEQ,TER,0.0011
USEQ,CRM,0.0011
USEQ,INTU,0.0011
USEQ,BF.B,0.0011
USEQ,EPAM,0.0011
USEQ,KMX,0.0011
USEQ,XYL,0.0011
USEQ,TROW,0.0011
USEQ,DECK,0.0011
USEQ,YETI,0.0011
USEQ,CDNS,0.0011
USEQ,BIO,0.0011
USEQ,GNRC,0.0011
EUSA,MELI,0.0012
EUSA,ADBE,0.0012
EUSA,ALB,0.0012
EUSA,BSY,0.0012
EUSA,ZBRA,0.0012
EUSA,BBWI,0.0012
EUSA,ADSK,0.0012
EUSA,LUMN,0.0012
EUSA,CLVT,0.0012
EUSA,SGEN,0.0012
EUSA,LBTYK,0.0012
EUSA,EPAM,0.0012
EUSA,XYL,0.0012
EUSA,VEEV,0.0012
EUSA,PAYC,0.0012
EUSA,ZI,0.0012
EUSA,TROW,0.0012
EUSA,ZS,0.0012
EUSA,GNRC,0.0012
SIZE,MELI,0.0012
SIZE,BSY,0.0012
SIZE,ZBRA,0.0012
SIZE,BBWI,0.0012
SIZE,SNOW,0.0012
SIZE,ADSK,0.0012
SIZE,NVDA,0.0012
SIZE,WDAY,0.0012
SIZE,CLVT,0.0012
SIZE,AMZN,0.0012
SIZE,SGEN,0.0012
SIZE,LBTYK,0.0012
SIZE,SNAP,0.0012
SIZE,TSLA,0.0012
SIZE,XYL,0.0012
SIZE,VEEV,0.0012
SIZE,AVLR,0.0012
SIZE,PAYC,0.0012
SIZE,ZI,0.0012
SIZE,TROW,0.0012
SIZE,ZS,0.0012
USEQ,POOL,0.0012
USEQ,LII,0.0012
USEQ,TT,0.0012
USEQ,ANSS,0.0012
USEQ,PNR,0.0012
USEQ,ALGN,0.0012
USEQ,BSY,0.0012
USEQ,ZBRA,0.0012
USEQ,LEN,0.0012
USEQ,ECL,0.0012
USEQ,NXPI,0.0012
USEQ,CTLT,0.0012
USEQ,KEYS,0.0012
USEQ,SHW,0.0012
USEQ,ACI,0.0012
USEQ,DHR,0.0012
USEQ,FRC,0.0012
USEQ,JHG,0.0012
USEQ,ORCL,0.0012
USEQ,FND,0.0012
USEQ,SYNH,0.0012
USEQ,AMG,0.0012
USEQ,MTN,0.0012
USEQ,VRT,0.0012
USEQ,NEE,0.0012
USEQ,IEX,0.0012
USEQ,NWSA,0.0012
USEQ,BR,0.0012
USEQ,EXC,0.0012
USEQ,VFC,0.0012
USEQ,EFX,0.0012
USEQ,SPGI,0.0012
USEQ,VNT,0.0012
USEQ,ROK,0.0012
USEQ,DLR,0.0012
USEQ,CABO,0.0012
USEQ,BLK,0.0012
USEQ,LRCX,0.0012
USEQ,CARR,0.0012
USEQ,GM,0.0012
USEQ,TRMB,0.0012
USEQ,BURL,0.0012
USEQ,CRL,0.0012
USEQ,EBAY,0.0012
CPI,RWR,0.0013
EUSA,POOL,0.0013
EUSA,NVCR,0.0013
EUSA,MDB,0.0013
EUSA,SEDG,0.0013
EUSA,PNR,0.0013
EUSA,ALGN,0.0013
EUSA,ECL,0.0013
EUSA,ROST,0.0013
EUSA,CTLT,0.0013
EUSA,TER,0.0013
EUSA,BILL,0.0013
EUSA,SNOW,0.0013
EUSA,CG,0.0013
EUSA,NVDA,0.0013
EUSA,WDAY,0.0013
EUSA,DISCK,0.0013
EUSA,FOXA,0.0013
EUSA,SNAP,0.0013
EUSA,VFC,0.0013
EUSA,TTD,0.0013
EUSA,EFX,0.0013
EUSA,KMX,0.0013
EUSA,ROK,0.0013
EUSA,TWTR,0.0013
EUSA,KKR,0.0013
EUSA,TRMB,0.0013
EUSA,LBRDK,0.0013
EUSA,CRL,0.0013
EUSA,EBAY,0.0013
EUSA,BBY,0.0013
EUSA,GWRE,0.0013
EUSA,CDNS,0.0013
EUSA,BIO,0.0013
EWSC,AMEH,0.0013
EWSC,CDMO,0.0013
EWSC,ASTE,0.0013
EWSC,DFIN,0.0013
EWSC,FLGT,0.0013
EWSC,MDC,0.0013
EWSC,MODV,0.0013
EWSC,FARO,0.0013
EWSC,MHO,0.0013
EWSC,IBP,0.0013
EWSC,LGIH,0.0013
EWSC,RWT,0.0013
EWSC,BNED,0.0013
EWSC,BKE,0.0013
EWSC,TBK,0.0013
EWSC,PLCE,0.0013
EWSC,CHRS,0.0013
EWSC,OPRX,0.0013
EWSC,PRFT,0.0013
EWSC,REGI,0.0013
EWSC,MTH,0.0013
EWSC,ASIX,0.0013
EWSC,TCMD,0.0013
EWSC,CCS,0.0013
EWSC,AAON,0.0013
EWSC,UNFI,0.0013
EWSC,SKYW,0.0013
EWSC,HSKA,0.0013
EWSC,LCII,0.0013
EWSC,IIPR,0.0013
EWSC,EGHT,0.0013
EWSC,RGNX,0.0013
EWSC,CENTA,0.0013
EWSC,CLW,0.0013
GSEW,AFRM,0.0013
GSEW,FB,0.0013
ISCB,IONS,0.0013
ISCB,CC,0.0013
ISCB,WK,0.0013
ISCB,GT,0.0013
ISCB,MMS,0.0013
ISCB,TKR,0.0013
ISCB,NSA,0.0013
ISCB,HR,0.0013
ISCB,IRDM,0.0013
ISCB,HXL,0.0013
ISCB,HIW,0.0013
ISCB,AL,0.0013
ISCB,MIME,0.0013
ISCB,NOVT,0.0013
ISCB,SIGI,0.0013
ISCB,TGNA,0.0013
ISCB,FNB,0.0013
ISCB,ATKR,0.0013
ISCB,IART,0.0013
ISCB,UMPQ,0.0013
ISCB,ITCI,0.0013
ISCB,FCN,0.0013
ISCB,CHH,0.0013
ISCB,HGV,0.0013
ISCB,EVR,0.0013
ISCB,AMED,0.0013
ISCB,HWC,0.0013
ISCB,CRUS,0.0013
ISCB,MTDR,0.0013
ISCB,HALO,0.0013
ISCB,DTM,0.0013
ISCB,CLH,0.0013
ISCB,PK,0.0013
ISCB,KRG,0.0013
ISCB,RARE,0.0013
ISCB,AVNT,0.0013
ISCB,WING,0.0013
ISCB,VMI,0.0013
ISCB,DLB,0.0013
ISCB,ACHC,0.0013
ISCB,SAIC,0.0013
ISCB,NRZ,0.0013
ISCB,EXPO,0.0013
ISCB,ARWR,0.0013
ISCB,ADNT,0.0013
ISCB,SWN,0.0013
ISCB,MUR,0.0013
SIZE,NVCR,0.0013
SIZE,TT,0.0013
SIZE,MDB,0.0013
SIZE,SEDG,0.0013
SIZE,ALGN,0.0013
SIZE,ALB,0.0013
SIZE,ECL,0.0013
SIZE,ROST,0.0013
SIZE,ORCL,0.0013
SIZE,TGT,0.0013
SIZE,BILL,0.0013
SIZE,LUMN,0.0013
SIZE,DISCK,0.0013
SIZE,INTU,0.0013
SIZE,FOXA,0.0013
SIZE,ISRG,0.0013
SIZE,IDXX,0.0013
SIZE,EXC,0.0013
SIZE,TTD,0.0013
SIZE,MSFT,0.0013
SIZE,EFX,0.0013
SIZE,KMX,0.0013
SIZE,ROK,0.0013
SIZE,CARR,0.0013
SIZE,TWTR,0.0013
SIZE,GM,0.0013
SIZE,KKR,0.0013
SIZE,UBER,0.0013
SIZE,LBRDK,0.0013
SIZE,NKE,0.0013
SIZE,CRL,0.0013
SIZE,EBAY,0.0013
SIZE,BBY,0.0013
SIZE,CDNS,0.0013
SIZE,BIO,0.0013
SIZE,GNRC,0.0013
USEQ,ENTG,0.0013
USEQ,DG,0.0013
USEQ,TMO,0.0013
USEQ,AGR,0.0013
USEQ,APD,0.0013
USEQ,NYT,0.0013
USEQ,ACN,0.0013
USEQ,FBHS,0.0013
USEQ,DHI,0.0013
USEQ,AWK,0.0013
USEQ,AWI,0.0013
USEQ,SNPS,0.0013
USEQ,LAZ,0.0013
USEQ,IAC,0.0013
USEQ,KLAC,0.0013
USEQ,ALGM,0.0013
USEQ,SCI,0.0013
USEQ,DRE,0.0013
USEQ,CPRT,0.0013
USEQ,CUBE,0.0013
USEQ,AMT,0.0013
USEQ,SWKS,0.0013
USEQ,CRI,0.0013
USEQ,DPZ,0.0013
USEQ,CTAS,0.0013
USEQ,CHTR,0.0013
USEQ,TOL,0.0013
USEQ,ROST,0.0013
USEQ,GRMN,0.0013
USEQ,NLSN,0.0013
USEQ,FAST,0.0013
USEQ,MMM,0.0013
USEQ,A,0.0013
USEQ,TRU,0.0013
USEQ,AVTR,0.0013
USEQ,CACC,0.0013
USEQ,BLD,0.0013
USEQ,TXN,0.0013
USEQ,MAS,0.0013
USEQ,ILMN,0.0013
USEQ,RMD,0.0013
USEQ,TGT,0.0013
USEQ,QRTEA,0.0013
USEQ,FFIV,0.0013
USEQ,J,0.0013
USEQ,ADSK,0.0013
USEQ,INFO,0.0013
USEQ,GILD,0.0013
USEQ,LKQ,0.0013
USEQ,SIVB,0.0013
USEQ,DKS,0.0013
USEQ,AVY,0.0013
USEQ,CMG,0.0013
USEQ,BRKR,0.0013
USEQ,CGNX,0.0013
USEQ,DGX,0.0013
USEQ,DISCK,0.0013
USEQ,GNTX,0.0013
USEQ,UI,0.0013
USEQ,WSO,0.0013
USEQ,HZNP,0.0013
USEQ,FOXA,0.0013
USEQ,AES,0.0013
USEQ,AMAT,0.0013
USEQ,VRSK,0.0013
USEQ,QRVO,0.0013
USEQ,MCO,0.0013
USEQ,BAH,0.0013
USEQ,APTV,0.0013
USEQ,UHAL,0.0013
USEQ,QGEN,0.0013
USEQ,VRSN,0.0013
USEQ,WAL,0.0013
USEQ,RSG,0.0013
USEQ,FTV,0.0013
USEQ,TPX,0.0013
USEQ,EVR,0.0013
USEQ,MSFT,0.0013
USEQ,HD,0.0013
USEQ,AN,0.0013
USEQ,EXPD,0.0013
USEQ,AKAM,0.0013
USEQ,GPS,0.0013
USEQ,MHK,0.0013
USEQ,LFUS,0.0013
USEQ,FIVE,0.0013
USEQ,REGN,0.0013
USEQ,FDS,0.0013
USEQ,ODFL,0.0013
USEQ,G,0.0013
USEQ,ZTS,0.0013
USEQ,SBUX,0.0013
USEQ,ADP,0.0013
USEQ,DLB,0.0013
USEQ,MCHP,0.0013
USEQ,AOS,0.0013
USEQ,THO,0.0013
USEQ,PFE,0.0013
USEQ,NKE,0.0013
USEQ,AGNC,0.0013
USEQ,JCI,0.0013
USEQ,NDAQ,0.0013
USEQ,HON,0.0013
USEQ,LSTR,0.0013
USEQ,IQV,0.0013
USEQ,SBAC,0.0013
EUSA,APD,0.0014
EUSA,FBHS,0.0014
EUSA,LII,0.0014
EUSA,DHI,0.0014
EUSA,TT,0.0014
EUSA,ANSS,0.0014
EUSA,SNPS,0.0014
EUSA,CPRT,0.0014
EUSA,DPZ,0.0014
EUSA,LEN,0.0014
EUSA,GRMN,0.0014
EUSA,MMM,0.0014
EUSA,A,0.0014
EUSA,CSGP,0.0014
EUSA,TRU,0.0014
EUSA,SHW,0.0014
EUSA,FRC,0.0014
EUSA,BIIB,0.0014
EUSA,ORCL,0.0014
EUSA,MTCH,0.0014
EUSA,TGT,0.0014
EUSA,J,0.0014
EUSA,MTN,0.0014
EUSA,INFO,0.0014
EUSA,LKQ,0.0014
EUSA,SIVB,0.0014
EUSA,AVY,0.0014
EUSA,IEX,0.0014
EUSA,CGNX,0.0014
EUSA,INTU,0.0014
EUSA,MCO,0.0014
EUSA,MSCI,0.0014
EUSA,BR,0.0014
EUSA,APTV,0.0014
EUSA,UHAL,0.0014
EUSA,ISRG,0.0014
EUSA,PODD,0.0014
EUSA,IDXX,0.0014
EUSA,EXC,0.0014
EUSA,FTV,0.0014
EUSA,SPGI,0.0014
EUSA,EXPD,0.0014
EUSA,TSLA,0.0014
EUSA,ELAN,0.0014
EUSA,ERIE,0.0014
EUSA,TW,0.0014
EUSA,CABO,0.0014
EUSA,BLK,0.0014
EUSA,TYL,0.0014
EUSA,CARR,0.0014
EUSA,GM,0.0014
EUSA,BKI,0.0014
EUSA,ODFL,0.0014
EUSA,UBER,0.0014
EUSA,SBUX,0.0014
EUSA,BURL,0.0014
EUSA,NKE,0.0014
EUSA,JCI,0.0014
EUSA,TECH,0.0014
EUSA,MPWR,0.0014
EUSA,Z,0.0014
EUSA,URI,0.0014
EUSA,NDAQ,0.0014
EWSC,KLIC,0.0014
EWSC,TWNK,0.0014
EWSC,SLP,0.0014
EWSC,GLT,0.0014
EWSC,CIVI,0.0014
EWSC,WWW,0.0014
EWSC,MNRO,0.0014
EWSC,MXL,0.0014
EWSC,SSTK,0.0014
EWSC,LL,0.0014
EWSC,ANIK,0.0014
EWSC,LQDT,0.0014
EWSC,BSIG,0.0014
EWSC,ARCB,0.0014
EWSC,UEIC,0.0014
EWSC,EPAC,0.0014
EWSC,HZO,0.0014
EWSC,POWL,0.0014
EWSC,THRY,0.0014
EWSC,UVE,0.0014
EWSC,AMWD,0.0014
EWSC,LTHM,0.0014
EWSC,SEM,0.0014
EWSC,NVEE,0.0014
EWSC,XPER,0.0014
EWSC,JBT,0.0014
EWSC,DDD,0.0014
EWSC,RILY,0.0014
EWSC,VVI,0.0014
EWSC,ESE,0.0014
EWSC,LZB,0.0014
EWSC,FBRT,0.0014
EWSC,UFI,0.0014
EWSC,ADUS,0.0014
EWSC,TTGT,0.0014
EWSC,CELH,0.0014
EWSC,EPC,0.0014
EWSC,CCRN,0.0014
EWSC,IVR,0.0014
EWSC,VRTV,0.0014
EWSC,SCVL,0.0014
EWSC,DGII,0.0014
EWSC,ITOS,0.0014
EWSC,DIOD,0.0014
EWSC,BIG,0.0014
EWSC,MLAB,0.0014
EWSC,RCII,0.0014
EWSC,PLUS,0.0014
GSEW,MASI,0.0014
ISCB,TMX,0.0014
ISCB,IDA,0.0014
ISCB,HELE,0.0014
ISCB,CR,0.0014
ISCB,UNVR,0.0014
ISCB,AQUA,0.0014
ISCB,ROG,0.0014
ISCB,ESNT,0.0014
ISCB,MTG,0.0014
ISCB,VG,0.0014
ISCB,HBI,0.0014
ISCB,PRGO,0.0014
ISCB,UBSI,0.0014
ISCB,SSD,0.0014
ISCB,SWAV,0.0014
ISCB,GMED,0.0014
ISCB,NATI,0.0014
ISCB,UFPI,0.0014
ISCB,JBLU,0.0014
ISCB,CCMP,0.0014
ISCB,ESI,0.0014
ISCB,CDK,0.0014
ISCB,THG,0.0014
ISCB,ZD,0.0014
ISCB,LEG,0.0014
ISCB,TNL,0.0014
ISCB,RRC,0.0014
ISCB,TRNO,0.0014
ISCB,MSA,0.0014
ISCB,H,0.0014
ISCB,RHP,0.0014
ISCB,FOXF,0.0014
ISCB,CHNG,0.0014
ISCB,THO,0.0014
ISCB,ROLL,0.0014
ISCB,AMBA,0.0014
SIZE,POOL,0.0014
SIZE,TMO,0.0014
SIZE,APD,0.0014
SIZE,ACN,0.0014
SIZE,LII,0.0014
SIZE,DHI,0.0014
SIZE,ANSS,0.0014
SIZE,SNPS,0.0014
SIZE,PNR,0.0014
SIZE,CPRT,0.0014
SIZE,DPZ,0.0014
SIZE,CTAS,0.0014
SIZE,ADI,0.0014
SIZE,CHTR,0.0014
SIZE,LEN,0.0014
SIZE,NXPI,0.0014
SIZE,GRMN,0.0014
SIZE,MMM,0.0014
SIZE,CTLT,0.0014
SIZE,A,0.0014
SIZE,QCOM,0.0014
SIZE,CSGP,0.0014
SIZE,TER,0.0014
SIZE,SHW,0.0014
SIZE,DHR,0.0014
SIZE,FRC,0.0014
SIZE,BIIB,0.0014
SIZE,TXN,0.0014
SIZE,ILMN,0.0014
SIZE,MTCH,0.0014
SIZE,MDT,0.0014
SIZE,J,0.0014
SIZE,CMCSA,0.0014
SIZE,MTN,0.0014
SIZE,INFO,0.0014
SIZE,LKQ,0.0014
SIZE,CG,0.0014
SIZE,SIVB,0.0014
SIZE,NEE,0.0014
SIZE,IEX,0.0014
SIZE,EL,0.0014
SIZE,CGNX,0.0014
SIZE,AMAT,0.0014
SIZE,SPG,0.0014
SIZE,MCO,0.0014
SIZE,NOW,0.0014
SIZE,MSCI,0.0014
SIZE,APTV,0.0014
SIZE,UHAL,0.0014
SIZE,PODD,0.0014
SIZE,VFC,0.0014
SIZE,FTV,0.0014
SIZE,HD,0.0014
SIZE,SPGI,0.0014
SIZE,ELAN,0.0014
SIZE,DLR,0.0014
SIZE,BLK,0.0014
SIZE,TYL,0.0014
SIZE,ODFL,0.0014
SIZE,TRMB,0.0014
SIZE,ZTS,0.0014
SIZE,SBUX,0.0014
SIZE,ADP,0.0014
SIZE,BURL,0.0014
SIZE,BX,0.0014
SIZE,JCI,0.0014
SIZE,TECH,0.0014
SIZE,Z,0.0014
SIZE,NDAQ,0.0014
SIZE,HON,0.0014
SIZE,GWRE,0.0014
USEQ,LLY,0.0014
USEQ,ASH,0.0014
USEQ,EVRG,0.0014
USEQ,PLD,0.0014
USEQ,LSI,0.0014
USEQ,CC,0.0014
USEQ,HOLX,0.0014
USEQ,INGR,0.0014
USEQ,TSCO,0.0014
USEQ,REG,0.0014
USEQ,IR,0.0014
USEQ,LH,0.0014
USEQ,CCI,0.0014
USEQ,LOW,0.0014
USEQ,CLX,0.0014
USEQ,NVR,0.0014
USEQ,AMH,0.0014
USEQ,WHR,0.0014
USEQ,PINC,0.0014
USEQ,AZPN,0.0014
USEQ,ADI,0.0014
USEQ,PHM,0.0014
USEQ,AJG,0.0014
USEQ,ON,0.0014
USEQ,CHRW,0.0014
USEQ,ROP,0.0014
USEQ,AYI,0.0014
USEQ,QCOM,0.0014
USEQ,FNF,0.0014
USEQ,EXP,0.0014
USEQ,CBOE,0.0014
USEQ,NVT,0.0014
USEQ,BIIB,0.0014
USEQ,WMS,0.0014
USEQ,BEN,0.0014
USEQ,INTC,0.0014
USEQ,MDT,0.0014
USEQ,BERY,0.0014
USEQ,MORN,0.0014
USEQ,ICE,0.0014
USEQ,GS,0.0014
USEQ,CMCSA,0.0014
USEQ,HUBB,0.0014
USEQ,FR,0.0014
USEQ,PARA,0.0014
USEQ,LECO,0.0014
USEQ,EL,0.0014
USEQ,HAIN,0.0014
USEQ,SWK,0.0014
USEQ,RPM,0.0014
USEQ,IRM,0.0014
USEQ,SPG,0.0014
USEQ,GTES,0.0014
USEQ,FAF,0.0014
USEQ,HTA,0.0014
USEQ,MSI,0.0014
USEQ,ITT,0.0014
USEQ,FL,0.0014
USEQ,CFX,0.0014
USEQ,NDSN,0.0014
USEQ,NATI,0.0014
USEQ,JEF,0.0014
USEQ,ARE,0.0014
USEQ,IFF,0.0014
USEQ,EIX,0.0014
USEQ,SWI,0.0014
USEQ,ELS,0.0014
USEQ,TFSL,0.0014
USEQ,IBKR,0.0014
USEQ,STWD,0.0014
USEQ,SWCH,0.0014
USEQ,DCI,0.0014
USEQ,PKI,0.0014
USEQ,AXTA,0.0014
USEQ,LEG,0.0014
USEQ,OTIS,0.0014
USEQ,ALLE,0.0014
USEQ,STZ,0.0014
USEQ,CASY,0.0014
USEQ,ITW,0.0014
USEQ,CLH,0.0014
USEQ,UGI,0.0014
USEQ,CDW,0.0014
USEQ,MKSI,0.0014
USEQ,PWR,0.0014
USEQ,TJX,0.0014
USEQ,VVV,0.0014
USEQ,ABT,0.0014
USEQ,TPL,0.0014
USEQ,ETN,0.0014
USEQ,PEAK,0.0014
USEQ,IT,0.0014
USEQ,AME,0.0014
USEQ,VMI,0.0014
USEQ,KNX,0.0014
USEQ,DISH,0.0014
USEQ,NYCB,0.0014
USEQ,WM,0.0014
USEQ,APH,0.0014
USEQ,ICUI,0.0014
USEQ,MLM,0.0014
USEQ,DOV,0.0014
USEQ,BX,0.0014
USEQ,WTRG,0.0014
USEQ,WDC,0.0014
USEQ,URI,0.0014
USEQ,INVH,0.0014
USEQ,CLF,0.0014
USEQ,PRI,0.0014
USEQ,BBY,0.0014
USEQ,ROL,0.0014
USEQ,EXR,0.0014
USEQ,MMC,0.0014
USEQ,PVH,0.0014
USEQ,F,0.0014
USEQ,SPB,0.0014
USLB,DXCM,0.0014
USLB,DECK,0.0014
EUSA,ENTG,0.0015
EUSA,DG,0.0015
EUSA,TMO,0.0015
EUSA,ACN,0.0015
EUSA,IR,0.0015
EUSA,CCI,0.0015
EUSA,AWK,0.0015
EUSA,CLX,0.0015
EUSA,IAC,0.0015
EUSA,KLAC,0.0015
EUSA,AMT,0.0015
EUSA,SWKS,0.0015
EUSA,CTAS,0.0015
EUSA,ADI,0.0015
EUSA,CHTR,0.0015
EUSA,WCN,0.0015
EUSA,NXPI,0.0015
EUSA,FAST,0.0015
EUSA,KEYS,0.0015
EUSA,AVTR,0.0015
EUSA,DHR,0.0015
EUSA,BEN,0.0015
EUSA,TXN,0.0015
EUSA,MAS,0.0015
EUSA,ILMN,0.0015
EUSA,CZR,0.0015
EUSA,RMD,0.0015
EUSA,MDT,0.0015
EUSA,FFIV,0.0015
EUSA,GS,0.0015
EUSA,CMCSA,0.0015
EUSA,PARA,0.0015
EUSA,NEE,0.0015
EUSA,EL,0.0015
EUSA,CMG,0.0015
EUSA,DGX,0.0015
EUSA,SWK,0.0015
EUSA,HZNP,0.0015
EUSA,AES,0.0015
EUSA,AMAT,0.0015
EUSA,SPG,0.0015
EUSA,VRSK,0.0015
EUSA,QRVO,0.0015
EUSA,AMZN,0.0015
EUSA,NOW,0.0015
EUSA,MSI,0.0015
EUSA,BAH,0.0015
EUSA,NDSN,0.0015
EUSA,VRSN,0.0015
EUSA,DDOG,0.0015
EUSA,ALNY,0.0015
EUSA,RSG,0.0015
EUSA,MSFT,0.0015
EUSA,HD,0.0015
EUSA,LYFT,0.0015
EUSA,SPLK,0.0015
EUSA,DLR,0.0015
EUSA,OTIS,0.0015
EUSA,MHK,0.0015
EUSA,ALLE,0.0015
EUSA,UGI,0.0015
EUSA,WST,0.0015
EUSA,FDS,0.0015
EUSA,ETN,0.0015
EUSA,TEL,0.0015
EUSA,IT,0.0015
EUSA,EXAS,0.0015
EUSA,NLY,0.0015
EUSA,DISH,0.0015
EUSA,ZTS,0.0015
EUSA,ADP,0.0015
EUSA,WM,0.0015
EUSA,APH,0.0015
EUSA,MCHP,0.0015
EUSA,EQIX,0.0015
EUSA,AOS,0.0015
EUSA,BX,0.0015
EUSA,IPGP,0.0015
EUSA,AGNC,0.0015
EUSA,HON,0.0015
EUSA,ROL,0.0015
EUSA,IQV,0.0015
EUSA,SBAC,0.0015
EWSC,ANGO,0.0015
EWSC,TWO,0.0015
EWSC,ATNI,0.0015
EWSC,AWR,0.0015
EWSC,ACA,0.0015
EWSC,MYE,0.0015
EWSC,VNDA,0.0015
EWSC,PMT,0.0015
EWSC,SHEN,0.0015
EWSC,PRDO,0.0015
EWSC,MYRG,0.0015
EWSC,PDFS,0.0015
EWSC,INGN,0.0015
EWSC,BBBY,0.0015
EWSC,KFY,0.0015
EWSC,ONL,0.0015
EWSC,LMAT,0.0015
EWSC,KTB,0.0015
EWSC,PLXS,0.0015
EWSC,GTY,0.0015
EWSC,STC,0.0015
EWSC,SHOO,0.0015
EWSC,CCOI,0.0015
EWSC,LYLT,0.0015
EWSC,CWT,0.0015
EWSC,TR,0.0015
EWSC,BRC,0.0015
EWSC,AAN,0.0015
EWSC,RDNT,0.0015
EWSC,ICHR,0.0015
EWSC,ANIP,0.0015
EWSC,SCL,0.0015
EWSC,OXM,0.0015
EWSC,GMS,0.0015
EWSC,VRTS,0.0015
EWSC,TTMI,0.0015
EWSC,CARS,0.0015
EWSC,SPXC,0.0015
EWSC,BCPC,0.0015
EWSC,EVTC,0.0015
EWSC,UNF,0.0015
EWSC,UCTT,0.0015
EWSC,REX,0.0015
EWSC,CMTL,0.0015
EWSC,WIRE,0.0015
EWSC,FSS,0.0015
EWSC,MPAA,0.0015
